"subject","label","penn_element_name","parameter","value","rt","type","trial_n","reading_time","itemnum"
"S[18]","practice_rest","DashedSentence","9","smile","2141","practice","8","237","507"
"S[18]","practice_rest","DashedSentence","8","big","2141","practice","8","268","507"
"S[18]","practice_rest","DashedSentence","7","a","2141","practice","8","289","507"
"S[18]","practice_rest","DashedSentence","6","bringing","2141","practice","8","331","507"
"S[18]","practice_rest","DashedSentence","5","today%2C","2141","practice","8","334","507"
"S[18]","practice_rest","DashedSentence","4","house","2141","practice","8","322","507"
"S[18]","practice_rest","DashedSentence","3","my","2141","practice","8","297","507"
"S[18]","practice_rest","DashedSentence","2","came","2141","practice","8","260","507"
"S[18]","practice_rest","DashedSentence","1","Batman","2141","practice","8","338","507"
"S[18]","practice_rest","grade","Choice","1","2141","practice","8","NULL","507"
"S[18]","practice_rest","DashedSentence","20","boss.","4595","practice","9","351","506"
"S[18]","practice_rest","DashedSentence","19","her","4595","practice","9","328","506"
"S[18]","practice_rest","DashedSentence","18","with","4595","practice","9","324","506"
"S[18]","practice_rest","DashedSentence","17","fight","4595","practice","9","259","506"
"S[18]","practice_rest","DashedSentence","16","huge","4595","practice","9","334","506"
"S[18]","practice_rest","DashedSentence","15","a","4595","practice","9","459","506"
"S[18]","practice_rest","DashedSentence","14","having","4595","practice","9","285","506"
"S[18]","practice_rest","DashedSentence","13","after","4595","practice","9","360","506"
"S[18]","practice_rest","DashedSentence","12","working","4595","practice","9","293","506"
"S[18]","practice_rest","DashedSentence","11","stopped","4595","practice","9","289","506"
"S[18]","practice_rest","DashedSentence","10","wife","4595","practice","9","257","506"
"S[18]","practice_rest","DashedSentence","9","her","4595","practice","9","269","506"
"S[18]","practice_rest","DashedSentence","8","for","4595","practice","9","365","506"
"S[18]","practice_rest","DashedSentence","7","still%2C","4595","practice","9","290","506"
"S[18]","practice_rest","DashedSentence","6","car","4595","practice","9","261","506"
"S[18]","practice_rest","DashedSentence","5","a","4595","practice","9","325","506"
"S[18]","practice_rest","DashedSentence","4","buy","4595","practice","9","370","506"
"S[18]","practice_rest","DashedSentence","3","to","4595","practice","9","279","506"
"S[18]","practice_rest","DashedSentence","2","yet","4595","practice","9","260","506"
"S[18]","practice_rest","DashedSentence","1","Sherry","4595","practice","9","268","506"
"S[18]","practice_rest","grade","Choice","3","4595","practice","9","NULL","506"
"S[19]","practice_first","DashedSentence","14","this.","2611","practice","1","584","500"
"S[19]","practice_first","DashedSentence","13","like","2611","practice","1","384","500"
"S[19]","practice_first","DashedSentence","12","presented","2611","practice","1","509","500"
"S[19]","practice_first","DashedSentence","11","be","2611","practice","1","407","500"
"S[19]","practice_first","DashedSentence","10","will","2611","practice","1","423","500"
"S[19]","practice_first","DashedSentence","9","way%2C","2611","practice","1","348","500"
"S[19]","practice_first","DashedSentence","8","the","2611","practice","1","292","500"
"S[19]","practice_first","DashedSentence","7","by","2611","practice","1","322","500"
"S[19]","practice_first","DashedSentence","6","read","2611","practice","1","343","500"
"S[19]","practice_first","DashedSentence","5","to","2611","practice","1","316","500"
"S[19]","practice_first","DashedSentence","4","have","2611","practice","1","333","500"
"S[19]","practice_first","DashedSentence","3","you","2611","practice","1","352","500"
"S[19]","practice_first","DashedSentence","2","which","2611","practice","1","469","500"
"S[19]","practice_first","DashedSentence","1","Sentence%2C","2611","practice","1","264","500"
"S[19]","practice_first","grade","Choice","5","2611","practice","1","NULL","500"
"S[19]","practice_first","DashedSentence","20","","2468","practice","2","1028","501"
"S[19]","practice_first","DashedSentence","19","you.","2468","practice","2","443","501"
"S[19]","practice_first","DashedSentence","18","help","2468","practice","2","287","501"
"S[19]","practice_first","DashedSentence","17","to","2468","practice","2","277","501"
"S[19]","practice_first","DashedSentence","16","stuff","2468","practice","2","286","501"
"S[19]","practice_first","DashedSentence","15","some","2468","practice","2","262","501"
"S[19]","practice_first","DashedSentence","14","have","2468","practice","2","273","501"
"S[19]","practice_first","DashedSentence","13","will","2468","practice","2","262","501"
"S[19]","practice_first","DashedSentence","12","easier%2C","2468","practice","2","274","501"
"S[19]","practice_first","DashedSentence","11","be","2468","practice","2","295","501"
"S[19]","practice_first","DashedSentence","10","hopefully","2468","practice","2","256","501"
"S[19]","practice_first","DashedSentence","9","which","2468","practice","2","323","501"
"S[19]","practice_first","DashedSentence","8","some%2C","2468","practice","2","252","501"
"S[19]","practice_first","DashedSentence","7","But","2468","practice","2","294","501"
"S[19]","practice_first","DashedSentence","6","read.","2468","practice","2","275","501"
"S[19]","practice_first","DashedSentence","5","to","2468","practice","2","312","501"
"S[19]","practice_first","DashedSentence","4","harder","2468","practice","2","291","501"
"S[19]","practice_first","DashedSentence","3","be","2468","practice","2","308","501"
"S[19]","practice_first","DashedSentence","2","will","2468","practice","2","307","501"
"S[19]","practice_first","DashedSentence","1","Some","2468","practice","2","372","501"
"S[19]","practice_first","grade","Choice","7","2468","practice","2","NULL","501"
"S[19]","practice_good_item","DashedSentence","22","music.","1851","practice","3","428","502"
"S[19]","practice_good_item","DashedSentence","21","country","1851","practice","3","261","502"
"S[19]","practice_good_item","DashedSentence","20","revolutionizing","1851","practice","3","333","502"
"S[19]","practice_good_item","DashedSentence","19","for","1851","practice","3","273","502"
"S[19]","practice_good_item","DashedSentence","18","famous","1851","practice","3","277","502"
"S[19]","practice_good_item","DashedSentence","17","is","1851","practice","3","478","502"
"S[19]","practice_good_item","DashedSentence","16","inspirational%2C","1851","practice","3","287","502"
"S[19]","practice_good_item","DashedSentence","15","very","1851","practice","3","246","502"
"S[19]","practice_good_item","DashedSentence","14","and","1851","practice","3","253","502"
"S[19]","practice_good_item","DashedSentence","13","woman","1851","practice","3","270","502"
"S[19]","practice_good_item","DashedSentence","12","young","1851","practice","3","304","502"
"S[19]","practice_good_item","DashedSentence","11","achieving","1851","practice","3","373","502"
"S[19]","practice_good_item","DashedSentence","10","high","1851","practice","3","316","502"
"S[19]","practice_good_item","DashedSentence","9","a","1851","practice","3","292","502"
"S[19]","practice_good_item","DashedSentence","8","is","1851","practice","3","347","502"
"S[19]","practice_good_item","DashedSentence","7","way","1851","practice","3","318","502"
"S[19]","practice_good_item","DashedSentence","6","the","1851","practice","3","265","502"
"S[19]","practice_good_item","DashedSentence","5","by","1851","practice","3","250","502"
"S[19]","practice_good_item","DashedSentence","4","who","1851","practice","3","326","502"
"S[19]","practice_good_item","DashedSentence","3","singer%2C","1851","practice","3","247","502"
"S[19]","practice_good_item","DashedSentence","2","favorite","1851","practice","3","313","502"
"S[19]","practice_good_item","DashedSentence","1","My","1851","practice","3","311","502"
"S[19]","practice_good_item","grade","Choice","7","1851","practice","3","NULL","502"
"S[19]","practice_bad_item","DashedSentence","16","yesterday.","3135","practice","4","595","505"
"S[19]","practice_bad_item","DashedSentence","15","book","3135","practice","4","404","505"
"S[19]","practice_bad_item","DashedSentence","14","the","3135","practice","4","457","505"
"S[19]","practice_bad_item","DashedSentence","13","borrow","3135","practice","4","358","505"
"S[19]","practice_bad_item","DashedSentence","12","will","3135","practice","4","362","505"
"S[19]","practice_bad_item","DashedSentence","11","who","3135","practice","4","384","505"
"S[19]","practice_bad_item","DashedSentence","10","grandpa","3135","practice","4","413","505"
"S[19]","practice_bad_item","DashedSentence","9","her","3135","practice","4","366","505"
"S[19]","practice_bad_item","DashedSentence","8","to","3135","practice","4","366","505"
"S[19]","practice_bad_item","DashedSentence","7","gift","3135","practice","4","284","505"
"S[19]","practice_bad_item","DashedSentence","6","a","3135","practice","4","333","505"
"S[19]","practice_bad_item","DashedSentence","5","as","3135","practice","4","343","505"
"S[19]","practice_bad_item","DashedSentence","4","book","3135","practice","4","669","505"
"S[19]","practice_bad_item","DashedSentence","3","this","3135","practice","4","297","505"
"S[19]","practice_bad_item","DashedSentence","2","bought","3135","practice","4","261","505"
"S[19]","practice_bad_item","DashedSentence","1","Lucy","3135","practice","4","298","505"
"S[19]","practice_bad_item","grade","Choice","2","3135","practice","4","NULL","505"
"S[19]","practice_rest","DashedSentence","25","it.","2815","practice","5","279","504"
"S[19]","practice_rest","DashedSentence","24","buy","2815","practice","5","393","504"
"S[19]","practice_rest","DashedSentence","23","definitely","2815","practice","5","398","504"
"S[19]","practice_rest","DashedSentence","22","would","2815","practice","5","261","504"
"S[19]","practice_rest","DashedSentence","21","we","2815","practice","5","331","504"
"S[19]","practice_rest","DashedSentence","20","family%2C","2815","practice","5","308","504"
"S[19]","practice_rest","DashedSentence","19","big","2815","practice","5","263","504"
"S[19]","practice_rest","DashedSentence","18","our","2815","practice","5","343","504"
"S[19]","practice_rest","DashedSentence","17","with","2815","practice","5","301","504"
"S[19]","practice_rest","DashedSentence","16","help","2815","practice","5","263","504"
"S[19]","practice_rest","DashedSentence","15","would","2815","practice","5","240","504"
"S[19]","practice_rest","DashedSentence","14","way","2815","practice","5","250","504"
"S[19]","practice_rest","DashedSentence","13","the","2815","practice","5","264","504"
"S[19]","practice_rest","DashedSentence","12","by","2815","practice","5","297","504"
"S[19]","practice_rest","DashedSentence","11","which","2815","practice","5","289","504"
"S[19]","practice_rest","DashedSentence","10","bathrom%2C","2815","practice","5","252","504"
"S[19]","practice_rest","DashedSentence","9","a","2815","practice","5","266","504"
"S[19]","practice_rest","DashedSentence","8","and","2815","practice","5","345","504"
"S[19]","practice_rest","DashedSentence","7","kitchen","2815","practice","5","284","504"
"S[19]","practice_rest","DashedSentence","6","big","2815","practice","5","282","504"
"S[19]","practice_rest","DashedSentence","5","a","2815","practice","5","332","504"
"S[19]","practice_rest","DashedSentence","4","had","2815","practice","5","324","504"
"S[19]","practice_rest","DashedSentence","3","apartment","2815","practice","5","276","504"
"S[19]","practice_rest","DashedSentence","2","this","2815","practice","5","267","504"
"S[19]","practice_rest","DashedSentence","1","If","2815","practice","5","322","504"
"S[19]","practice_rest","grade","Choice","6","2815","practice","5","NULL","504"
"S[19]","practice_rest","DashedSentence","13","she?","2856","practice","6","954","508"
"S[19]","practice_rest","DashedSentence","12","doesn't","2856","practice","6","402","508"
